Source Target Weight
阮小七 从江 4
阮小七 赵谭 37
阮小七 娄丞相 6
阮小七 娄敏中 4
阮小七 苑深宫 9
阮小七 平天冠 28
阮小七 碧玉 18
阮小七 白玉圭 18
阮小七 戴起 9
阮小七 谭大怒 9
阮小七 马来 9
阮小七 盖天军 9
阮小七 赵谭怀 4
阮小七 亦且 4
阮小七 后自寿 4
阮家三 晁盖 32
阮家三 吴用 40
阮家三 梁山泊 7
阮家三 石碣 8
阮家三 阮小二 5
阮家三 阮小五 4
阮家三 阮小七 4
阮家三 蔡太师 4
阮家三 梁中书 4
阮家三 刘唐 16
阮家三 公孙胜 11
阮家三 白胜 7
阮家三 朱贵 11
阮家三 小喽啰 5
阮家三 宋江 23
阮家三 宋江道 4
阮家三 宋万 6
阮家三 花荣 5
阮家三 戴宗 5
阮家三 李逵 9
阮家三 杜迁 6
阮家三 侯健 4
阮家三 李俊 8
阮家三 吕方 6
阮家三 郭盛 6
阮家三 童威 5
阮家三 童猛 4
阮家三 黄信 6
阮家三 张横 8
阮家三 张顺 8
阮家三 穆弘 7
阮家三 穆春 4
阮家三 郑天寿 4
阮家三 秦明 5
阮家三 马麟 6
阮家三 杨雄 4
阮家三 欧鹏 4
阮家三 林冲 7
阮家三 宋清 4
阮家三 侍郎 5
阮家三 凌振 4
芦苇丛 阮小二 8
芦苇丛 吴用 8
芦苇丛 何涛 10
芦苇丛 宋江 7
芦苇丛 梁山泊 7
芦苇丛 那梢公 7
芦苇丛 杨雄 4
芦苇丛 石秀 6
芦苇丛 石勇 7
芦苇丛 卢俊义 4
芦苇丛 高太尉 7
芦苇丛 刘梦龙 6
阮家 阮小二 5
阮家 阮小七 4
阮家 晁盖 8
阮家 吴用 7
阮家 何涛 10
小猴子 老爹 8
小猴子 雪梨 4
小猴子 阿叔 4
小猴子 王婆 11
小猴子 王婆道 4
小猴子 那婆子 14
小猴子 大官人 10
吴用劝 梁山泊 6
吴用劝 吴用 21
吴用劝 阮小五 4
吴用劝 宋江 26
吴用劝 卢俊义 10
吴用劝 卢员外 4
吴用劝 李逵 6
吴用劝 武松 5
吴用劝 宋江道 9
吴用劝 招安 9
吴用劝 韩滔 4
吴用劝 高可立 4
吴用劝 方腊 4
吴用听 吴用 11
吴用听 石勇 6
吴用听 祝家庄 5
吴用听 宋江 14
吴用听 李俊 7
吴用听 李逵 4
吴用听 费保 4
笞杖 吴用 4
若能勾 吴用 4
王伦若 吴用 7
阮氏三雄 晁盖 15
阮氏三雄 刘唐 4
阮氏三雄 吴用 10
阮氏三雄 阮小二 5
阮氏三雄 阮小七 4
阮氏三雄 王伦 5
阮氏三雄 林冲 4
阮氏三雄 小喽啰 4
阮氏三雄 石勇 6
阮氏三雄 祝家庄 5
阮氏三雄 党世雄 5
阮氏三雄 梁山泊 5
庄客宰 晁盖 6
阮见晁 晁盖 4
化斋 晁盖 6
化斋 庄客 7
钱米斋 晁盖 6
钱米斋 庄客 7
吴用见 晁盖 6
吴用见 戴宗 4
吴用见 宋公明 4
吴用见 宋江 6
吴用见 吴用 4
吴用见 杨林 6
吴用见 白胜 4
吴用见 索超 7
小阁儿 晁盖 4
小阁儿 卢俊义 7
小阁儿 吴用 6
小阁儿 李师师 9
小阁儿 燕青 4
单讳 晁盖 4
单讳 大官人 6
单讳 王婆 5
公孙胜一 公孙胜 4
公孙胜一 晁盖 4
闻江湖 宋江 5
闻江湖 宋江道 4
闻江湖 庄客 7
加亮 公孙胜 5
加亮 吴用 6
加亮 宋公明 4
加亮 宿太尉 4
公孙胜先生 吴用 5
公孙胜先生 公孙胜 8
公孙胜先生 公孙先生 5
公孙胜先生 戴宗 14
公孙胜先生 神行太保 6
公孙胜先生 杨林 11
公孙胜先生 梁山泊 6
公孙胜先生 宋二公 5
公孙胜先生 戴宗道 8
公孙胜先生 李逵 4
公孙胜先生 宋江 4
公孙胜先生 罗真人 8
安乐村 吴用 4
安乐村 白胜 14
安乐村 晁保正 7
安乐村 何涛 4
白胜 吴用 49
白胜 公孙胜 23
白胜 晁盖 67
白胜 安乐村 14
白胜 刘唐 33
白胜 吴先生 5
白胜 晁盖听 6
白胜 智多星 5
白胜 晁盖便 5
白胜 阮家三 7
白胜 东溪村 14
白胜 晁保正 56
白胜 蒙汗药 4
白胜 何涛 41
白胜 何清 20
白胜 红白 10
白胜 索子 20
白胜 虞候作 10
白胜 虞候 10
白胜 宋江道 30
白胜 石碣 11
白胜 宋押司 6
白胜 庄客 9
白胜 阮小二 15
白胜 阮小五 15
白胜 阮小七 15
白胜 宋江 75
白胜 宋公明 15
白胜 朱贵 33
白胜 小喽啰 14
白胜 金沙滩 9
白胜 松树 7
白胜 林冲 20
白胜 杜迁 24
白胜 宋万 18
白胜 花荣 27
白胜 秦明 19
白胜 黄信 17
白胜 王英 5
白胜 郑天寿 17
白胜 吕方 21
白胜 郭盛 23
白胜 石勇 36
白胜 梁山泊 12
白胜 宋江便 11
白胜 小可 4
白胜 戴宗 15
白胜 孔明 9
白胜 张顺 13
白胜 张横 22
白胜 李俊 19
白胜 李立 19
白胜 穆弘 16
白胜 穆春 14
白胜 童威 14
白胜 童猛 16
白胜 李逵 19
白胜 穆太公 5
白胜 薛永 14
白胜 黄文炳 23
白胜 侯健 11
白胜 宋江叫 5
白胜 童守船 4
白胜 宋江见 5
白胜 宋江问 5
白胜 侯健闪 4
白胜 宋江唤 4
白胜 薛永寻 4
白胜 金大坚 8
白胜 欧鹏 13
白胜 蒋敬 6
白胜 马麟 14
白胜 陶宗旺 6
白胜 石勇引 5
白胜 施恩 6
白胜 朱富 14
白胜 李云 8
白胜 宋清 5
白胜 裴宣 6
白胜 孟康 5
白胜 杨雄 8
白胜 石秀 7
白胜 杨林 40
白胜 邓飞 11
白胜 小寨 6
白胜 杜兴 6
白胜 李应 7
白胜 言语 9
白胜 孙新 11
白胜 顾大嫂 13
白胜 邹渊 8
白胜 邹润 7
白胜 解珍 14
白胜 孙立 6
白胜 马步军 4
白胜 朱仝 5
白胜 雷横 4
白胜 白胜呐 4
白胜 高廉 12
白胜 廉引领 4
白胜 雨过云 4
白胜 雷雨 4
白胜 吴用见 4
白胜 云雨 4
白胜 宋江分 5
白胜 呼延 10
白胜 徐宁 7
白胜 和尚 5
白胜 史进 4
白胜 杨志 4
白胜 韩滔 5
白胜 李衮 6
白胜 孔亮 5
白胜 李忠 6
白胜 周通 7
白胜 曹正 4
白胜 朱武 8
白胜 陈达 4
白胜 杨春 4
白胜 凌振 5
白胜 汤隆 10
白胜 张青 6
白胜 孙二娘 7
白胜 段景住 18
白胜 郁保四 4
白胜 王定六 4
白胜 卢俊义 18
白胜 索超 4
白胜 魏定国 4
白胜 郝思文 6
白胜 燕青 7
白胜 项充 5
白胜 张清 12
白胜 鲍旭 4
白胜 董平 14
白胜 山涧 4
白胜 厉天闰 16
吴先生 吴用 20
吴先生 公孙胜 5
吴先生 晁盖 16
吴先生 白胜 5
吴先生 刘唐 9
吴先生 宋江 5
吴先生 宋公明 4
吴先生 朱仝 6
公孙先生 吴用 14
公孙先生 公孙胜先生 5
公孙先生 公孙胜 14
公孙先生 晁盖 14
公孙先生 刘唐 5
公孙先生 梁山泊 5
公孙先生 林冲 14
公孙先生 小可 5
公孙先生 戴宗 8
公孙先生 神行太保 6
公孙先生 杨林 4
公孙先生 宋二公 4
公孙先生 戴宗道 4
公孙先生 罗真人 5
紫金山 梁中书 5
紫金山 杨志道 4
白沙 梁中书 5
白沙 杨志道 4
野云渡 梁中书 5
野云渡 杨志道 4
若依 梁中书 10
若依 杨志道 8
若依 李逵 4
虞候 梁中书 23
虞候 杨志 36
虞候 杨志提 8
虞候 虞候和 6
虞候 言语 4
虞候 梁府 4
虞候 那虞候 4
虞候 杨志道 4
虞候 寻思 4
虞候 柳阴树 4
虞候 相公 23
虞候 雨汗 4
虞候 杨志跳 4
虞候 杨志大 4
虞候 白胜 10
虞候 晁保正 5
虞候 祝家庄 8
虞候 宋江 19
虞候 李应 10
虞候 杜兴 6
虞候 梁山泊 8
虞候 朱仝 15
虞候 雷横 4
虞候 李逵 9
虞候 贺太守 4
虞候 西岳 7
虞候 太尉 32
虞候 吴用 5
虞候 宋江道 5
虞候 宿太尉 8
虞候 李俊 4
虞候 张顺 10
虞候 燕青便 4
虞候 高太尉 4
虞候 戴宗道 4
虞候 燕青 4
虞候 陈将士 4
虞候 张顺道 4
虞候 吴成 4
虞候 陈益 4
虞候 陈泰 5
虞候和 梁中书 5
虞候和 杨志 13
虞候和 虞候 6
虞候和 陈泰 4
杨志那 梁中书 5
杨志那 杨志 8
老谢 梁中书 5
老谢 杨志 8
杨志领 梁中书 5
杨志领 杨志 8
杨志领 李逵 9
那虞候 杨志 4
那虞候 虞候 4
那虞候 燕青便 4
那虞候 燕青 14
那虞候 戴宗 9
那虞候 索子 4
雨汗 虞候 4
杨志跳 虞候 4
云彩 宋江 5
冈子 杨志 5
冈子 武松 11
那军健 杨志 5
从松林 方腊 7
老爷爷 石秀 4
那军汉 武松 13
那军汉 相公 7
那军汉 施恩 10
那军汉 马来 4
那军汉 张都监 8
那军汉 利之徒 4
那军汉 梁山泊 4
金宝 武松 14
金宝 宋江 10
金宝 宿太尉 6
宝珠寺 花和尚 7
宝珠寺 曹正 9
宝珠寺 杨志 10
宝珠寺 王伦 5
宝珠寺 林冲 5
宝珠寺 和尚 6
宝珠寺 邓龙 7
宝珠寺 张青 16
宝珠寺 母夜叉 4
宝珠寺 孙二娘 8
宝珠寺 小喽啰 6
宝珠寺 武松 29
宝珠寺 李忠 4
宝珠寺 施恩 4
曹正 杨志 45
曹正 杨制 6
曹正 杨志道 25
曹正 杨志便 6
曹正 林冲 18
曹正 高太尉 8
曹正 梁山泊 21
曹正 梁中书 9
曹正 王伦 13
曹正 宝珠寺 9
曹正 和尚 16
曹正 邓龙 23
曹正 杨志大 4
曹正 林子里 7
曹正 牛二 4
曹正 林子 4
曹正 杨志引 4
曹正 索子 16
曹正 计若何 4
曹正 杨志齐 4
曹正 妙哉 8
曹正 小喽啰 26
曹正 武松 9
曹正 施恩 14
曹正 张青 11
曹正 孙二娘 12
曹正 李忠 14
曹正 慕容 4
曹正 呼延 15
曹正 周通 10
曹正 孔亮 7
曹正 宋江 20
曹正 钱粮 6
曹正 花荣 7
曹正 秦明 6
曹正 孔明 5
曹正 公孙胜 6
曹正 吕方 4
曹正 郭盛 6
曹正 杨雄 4
曹正 石秀 4
曹正 杜迁 4
曹正 宋万 4
曹正 戴宗 4
曹正 穆弘 7
曹正 李逵 8
曹正 欧鹏 6
曹正 穆春 5
曹正 徐宁 4
曹正 马麟 4
曹正 柴进 4
曹正 黄信 6
曹正 韩滔 8
曹正 邓飞 8
曹正 薛永 7
曹正 李俊 4
曹正 张顺 4
曹正 童猛 4
曹正 解珍 4
曹正 李衮 5
曹正 郑天寿 11
曹正 邹渊 4
曹正 朱武 5
曹正 陈达 4
曹正 杨春 4
曹正 裴宣 5
曹正 凌振 4
曹正 孟康 5
曹正 侯健 4
曹正 陶宗旺 4
曹正 李云 8
曹正 汤隆 6
曹正 朱富 5
曹正 宋清 5
曹正 杜兴 9
曹正 白胜 4
曹正 朱贵 4
曹正 李立 10
曹正 顾大嫂 4
曹正 杨林 6
曹正 石勇 6
曹正 段景住 5
曹正 宋公明 4
曹正 吴用 7
曹正 安道全 4
曹正 马军 5
曹正 郝思文 4
曹正 卢俊义 8
曹正 郁保四 4
曹正 招安 5
曹正 关胜 4
曹正 丘岳 4
曹正 魏定国 4
曹正 索超 4
曹正 董平 4
曹正 张清 4
曹正 龚旺 4
曹正 王定六 6
曹正 程胜祖 4
邓龙 曹正 23
邓龙 杨志 16
邓龙 杨志道 5
邓龙 林冲 5
邓龙 宝珠寺 7
邓龙 和尚 10
邓龙 大相国寺 4
邓龙 索子 7
邓龙 小喽啰 14
龙竞宝 翠岭 4
龙竞宝 黑云 4
龙竞宝 雷吼 4
龙竞宝 施雪刃 4
龙竞宝 卞庄 4
龙竞宝 毛发 4
龙竞宝 花和尚 8
龙竞宝 杨制 8
龙竞宝 宋江 4
龙竞宝 贺统军 5
翠岭 龙竞宝 4
黑云 龙竞宝 4
黑云 秦明 4
黑云 刘梦龙 6
黑云 宋江 6
黑云 卢俊义 4
黑云 颜统军 5
黑云 郑魔君 4
雷吼 龙竞宝 4
施雪刃 龙竞宝 4
卞庄 龙竞宝 4
毛发 龙竞宝 4
毛发 吴用 5
毛发 林冲 5
毛发 柴大官人 6
毛发 武松 4
杨志笑 和尚 5
张青 林冲 11
张青 高太尉 11
张青 母夜叉 13
张青 孙二娘 94
张青 宝珠寺 16
张青 武松 295
张青 阿嫂 7
张青 花和尚 6
张青 张青道 33
张青 言语 5
张青 顾盼 6
张青 敬爱 6
张青 宋公明 7
张青 柴大官人 15
张青 安平 6
张青 寻思 5
张青 张大哥 4
张青 杨志 13
张青 阿叔 8
张青 金印 4
张青 张都监 9
张青 托大 6
张青 杨二 6
张青 宋江道 7
张青 宋清 6
张青 孔太公 9
张青 宋江 23
张青 孔亮 12
张青 施恩 13
张青 花荣 7
张青 招安 4
张青 曹正 11
张青 李忠 11
张青 小喽啰 5
张青 梁山泊 11
张青 呼延 12
张青 周通 8
张青 钱粮 5
张青 秦明 6
张青 孔明 9
张青 王伦 4
张青 汤隆 9
张青 孙新 21
张青 顾大嫂 23
张青 朱贵 4
张青 李立 9
张青 公孙胜 4
张青 吕方 6
张青 郭盛 7
张青 刘唐 9
张青 史进 9
张青 杨雄 8
张青 石秀 6
张青 杜迁 10
张青 宋万 4
张青 朱仝 5
张青 穆弘 5
张青 李逵 4
张青 欧鹏 15
张青 穆春 8
张青 李应 4
张青 徐宁 4
张青 马麟 5
张青 孙立 4
张青 黄信 4
张青 韩滔 5
张青 邓飞 6
张青 薛永 9
张青 张顺 4
张青 解珍 6
张青 李衮 6
张青 邹渊 11
张青 邹润 8
张青 朱武 7
张青 陈达 8
张青 杨春 8
张青 凌振 7
张青 李云 10
张青 白胜 6
张青 杨林 4
张青 石勇 11
张青 段景住 7
张青 吴用 10
张青 燕青 4
张青 扈三娘 9
张青 卢俊义 8
张青 梁中书 4
张青 郁保四 4
张青 王定六 4
张青 马步军 5
张青 雷横 4
张青 索超 4
张青 魏定国 10
张青 宣赞 4
张青 郝思文 4
张青 项充 5
张青 董平 14
张青 齐起 4
张青 王英 7
张青 鲍旭 4
张青 丘岳 11
张青 张清 11
张青 蔡福 4
张青 战大辽 5
张青 龚旺 4
张青 丁得孙 7
张青 庞万春 8
母夜叉 张青 13
母夜叉 孙二娘 17
母夜叉 宝珠寺 4
母夜叉 武松 22
母夜叉 阿嫂 4
母夜叉 阿叔 4
母夜叉 柴大官人 6
母夜叉 孔太公 4
母夜叉 宋江 4
母夜叉 小喽啰 4
母夜叉 马步军 4
孙二娘 林冲 12
孙二娘 高太尉 11
孙二娘 张青 94
孙二娘 母夜叉 17
孙二娘 宝珠寺 8
孙二娘 武松 110
孙二娘 阿嫂 14
孙二娘 张青道 18
孙二娘 言语 5
孙二娘 宋公明 6
孙二娘 柴大官人 13
孙二娘 阿叔 20
孙二娘 张挂 5
孙二娘 金印 10
孙二娘 须赖 5
孙二娘 张都监 6
孙二娘 宋江道 4
孙二娘 宋清 7
孙二娘 孔太公 8
孙二娘 宋江 26
孙二娘 孔亮 14
孙二娘 施恩 14
孙二娘 杨志 11
孙二娘 曹正 12
孙二娘 李忠 11
孙二娘 小喽啰 9
孙二娘 梁山泊 10
孙二娘 呼延 14
孙二娘 周通 9
孙二娘 钱粮 7
孙二娘 花荣 7
孙二娘 秦明 10
孙二娘 孔明 11
孙二娘 王伦 4
孙二娘 汤隆 12
孙二娘 孙新 19
孙二娘 顾大嫂 26
孙二娘 朱贵 5
孙二娘 李立 12
孙二娘 公孙胜 6
孙二娘 吕方 6
孙二娘 郭盛 9
孙二娘 刘唐 11
孙二娘 史进 9
孙二娘 杨雄 9
孙二娘 石秀 6
孙二娘 杜迁 13
孙二娘 宋万 5
孙二娘 朱仝 7
孙二娘 穆弘 7
孙二娘 李逵 7
孙二娘 欧鹏 16
孙二娘 穆春 9
孙二娘 李应 6
孙二娘 徐宁 5
孙二娘 马麟 6
孙二娘 柴进 4
孙二娘 孙立 4
孙二娘 黄信 6
孙二娘 韩滔 7
孙二娘 邓飞 8
孙二娘 薛永 9
孙二娘 李俊 5
孙二娘 阮小五 9
孙二娘 张顺 5
孙二娘 童猛 4
孙二娘 解珍 9
孙二娘 李衮 7
孙二娘 郑天寿 4
孙二娘 邹渊 14
孙二娘 邹润 9
孙二娘 朱武 8
孙二娘 陈达 9
孙二娘 杨春 9
孙二娘 裴宣 4
孙二娘 凌振 8
孙二娘 孟康 4
孙二娘 侯健 4
孙二娘 陶宗旺 4
孙二娘 李云 10
孙二娘 朱富 4
孙二娘 白胜 7
孙二娘 杨林 5
孙二娘 石勇 11
孙二娘 段景住 7
孙二娘 吴用 12
孙二娘 扈三娘 12
孙二娘 马步军 6
孙二娘 索超 7
孙二娘 燕青 5
孙二娘 卢俊义 12
孙二娘 梁中书 4
孙二娘 郁保四 9
孙二娘 王定六 5
孙二娘 雷横 5
孙二娘 关胜 4
孙二娘 魏定国 10
孙二娘 宣赞 5
孙二娘 郝思文 5
孙二娘 项充 6
孙二娘 董平 15
孙二娘 齐起 4
孙二娘 王英 7
孙二娘 鲍旭 5
孙二娘 丘岳 11
孙二娘 张清 12
孙二娘 蔡福 7
孙二娘 蔡庆 6
孙二娘 焦挺 4
孙二娘 龚旺 5
孙二娘 战大辽 5
孙二娘 丁得孙 6
孙二娘 庞万春 8
孙二娘 方腊 5
孙二娘 杜微 8
孙二娘 娄丞相 8
杨志引 曹正 4
杨志引 高太尉 12
杨志引 马军 4
杨志引 索超 8
计若何 曹正 4
杨志齐 曹正 4
妙哉 曹正 8
妙哉 杨志道 4
妙哉 索子 4
妙哉 和尚 4
妙哉 黄信 8
妙哉 花荣 5
仰尉司 相公 4
杨志各 相公 4
何涛 相公 9
何涛 诸侯 6
何涛 雁飞 6
何涛 饶恕 16
何涛 言语 6
何涛 梁中书 7
何涛 蔡太师 10
何涛 宝贝 5
何涛 何清 25
何涛 阿叔 7
何涛 阿嫂 7
何涛 安乐村 4
何涛 东溪村 11
何涛 晁保正 19
何涛 白胜 41
何涛 蒙汗药 6
何涛 索子 4
何涛 宋江 21
何涛 宋江见 5
何涛 宋公明 5
何涛 宋江道 52
何涛 高姓大名 5
何涛 宋江便 5
何涛 金珠 4
何涛 望押司 8
何涛 寻思 4
何涛 晁盖 22
何涛 小可 4
何涛 庄客 6
何涛 阮小二 30
何涛 阮小五 37
何涛 阮小七 53
何涛 石碣 17
何涛 吴用 7
何涛 公孙胜 5
何涛 梁山泊 5
何涛 飞也似 7
何涛 老郎 7
何涛 阮家 10
何涛 芦苇丛 10
何涛 王伦 5
雁飞 何涛 6
何清 何涛 25
何清 阿叔 11
何清 阿嫂 15
何清 梁中书 4
何清 蔡太师 4
何清 何清笑 4
何清 白胜 20
何清 索子 4
何清 晁保正 10
何清笑 阿嫂 11
何清笑 何清 4
宋公明 呼保义 6
宋公明 宋江 194
宋公明 宋江见 9
宋公明 何涛 5
宋公明 宋江道 42
宋公明 高姓大名 6
宋公明 宋江便 8
宋公明 晁盖 37
宋公明 吴用 90
宋公明 公孙胜 57
宋公明 刘唐 11
宋公明 白胜 15
宋公明 宋押司 9
宋公明 吴先生 4
宋公明 寻思 8
宋公明 张三 10
宋公明 柴进 23
宋公明 小可 29
宋公明 武松 41
宋公明 张青 7
宋公明 孙二娘 6
宋公明 柴大官人 14
宋公明 小喽啰 33
宋公明 宋三郎 17
宋公明 郑天寿 6
宋公明 花知寨 6
宋公明 小寨 7
宋公明 秦明 37
宋公明 花荣 37
宋公明 王英 5
宋公明 牛宰马 7
宋公明 山后 4
宋公明 马匹 6
宋公明 黄信 34
宋公明 晓夜 5
宋公明 黄信便 8
宋公明 言语 14
宋公明 恩官 4
宋公明 秦明笑 4
宋公明 刘高 4
宋公明 李广花 4
宋公明 祖贯 6
宋公明 吕方 12
宋公明 宋皇帝 8
宋公明 宋清 8
宋公明 石勇 26
宋公明 梁山泊 104
宋公明 林冲 33
宋公明 朱贵 39
宋公明 金沙滩 9
宋公明 阮小七 19
宋公明 杜迁 7
宋公明 宋万 5
宋公明 郭盛 12
宋公明 晁盖听 7
宋公明 李俊 41
宋公明 薛永 6
宋公明 李大哥 12
宋公明 宋江听 5
宋公明 龙李俊 4
宋公明 童威 10
宋公明 仁兄 29
宋公明 那梢公 4
宋公明 张横 11
宋公明 戴宗 82
宋公明 戴宗便 6
宋公明 戴宗道 31
宋公明 李逵 123
宋公明 蒙汗药 6
宋公明 朱贵笑 4
宋公明 朱贵道 18
宋公明 神行太保 8
宋公明 曾寄 4
宋公明 蔡九 6
宋公明 吴用见 4
宋公明 金大坚 9
宋公明 宋太公 5
宋公明 朱富 11
宋公明 李云 12
宋公明 朱富道 4
宋公明 招安 22
宋公明 杨林 21
宋公明 祝家庄 13
宋公明 栾廷玉 4
宋公明 邓飞 12
宋公明 顾大嫂 12
宋公明 邹渊 8
宋公明 孙立 10
宋公明 孙新 6
宋公明 解珍 24
宋公明 庄客 5
宋公明 李应 6
宋公明 邹润 5
宋公明 李立 8
宋公明 童猛 6
宋公明 孟康 5
宋公明 杜兴 4
宋公明 蒋敬 4
宋公明 钱粮 5
宋公明 陶宗旺 5
宋公明 侯健 6
宋公明 穆春 5
宋公明 裴宣 4
宋公明 欧鹏 7
宋公明 马麟 6
宋公明 张顺 32
宋公明 杨雄 6
宋公明 朱仝 28
宋公明 雷横 8
宋公明 晁天王 12
宋公明 宋二公 4
宋公明 高唐州 8
宋公明 马步军 8
宋公明 石秀 9
宋公明 高廉 4
宋公明 师罗真人 4
宋公明 罗真人 39
宋公明 黄巾力士 6
宋公明 汤隆 13
宋公明 徐宁 14
宋公明 呼延 29
宋公明 孔亮 21
宋公明 杨志 8
宋公明 孔明 7
宋公明 孔宾 4
宋公明 李立道 4
宋公明 花和尚 5
宋公明 梁山 4
宋公明 朱武 21
宋公明 陈达 5
宋公明 杨春 5
宋公明 史大官人 5
宋公明 贺太守 6
宋公明 史进 8
宋公明 李衮 11
宋公明 天晓 6
宋公明 穆弘 6
宋公明 樊瑞 10
宋公明 项充 8
宋公明 樊瑞道 4
宋公明 班师回 4
宋公明 史文恭 14
宋公明 施恩 5
宋公明 韩滔 7
宋公明 曹正 4
宋公明 凌振 4
宋公明 段景住 4
宋公明 卢俊义 46
宋公明 吴某 6
宋公明 卢员外 5
宋公明 蔡福 5
宋公明 燕青 46
宋公明 张顺道 4
宋公明 关胜 29
宋公明 郝思文 10
宋公明 宣赞 5
宋公明 索超 10
宋公明 安道全 15
宋公明 王定六 6
宋公明 张旺 6
宋公明 韩伯龙 6
宋公明 焦挺 10
宋公明 鲍旭 10
宋公明 魏定国 6
宋公明 郁保四 4
宋公明 张清 11
宋公明 皇甫端 7
宋公明 加亮 4
宋公明 刘太公 5
宋公明 高太尉 14
宋公明 方腊 21
宋公明 太尉 4
宋公明 施礼 5
宋公明 高殿帅 4
宋公明 宿太尉 7
宋公明 董平 4
宋公明 贺统军 4
宋公明 智真长老 4
宋公明 费保 7
宋公明 赵谭 4
宋公明 武胜军 4
宋公明 承宣使 4
宋公明 若想 4
